TIME,IP,PORT,TYPE,ERROR
09:11:26,192.168.10.20,12872,tcp,Exception error for port 12872
09:11:26,192.168.10.20,12873,tcp,Exception error for port 12873
09:11:26,192.168.10.20,12874,tcp,Exception error for port 12874
09:11:26,192.168.10.20,12875,tcp,Exception error for port 12875
09:11:26,192.168.10.20,12876,tcp,Exception error for port 12876
09:11:26,192.168.10.20,12877,tcp,Exception error for port 12877
09:11:26,192.168.10.20,12878,tcp,Exception error for port 12878
09:11:26,192.168.10.20,12879,tcp,Exception error for port 12879
09:11:26,192.168.10.20,12880,tcp,Exception error for port 12880
09:11:26,192.168.10.20,12881,tcp,Exception error for port 12881
09:11:26,192.168.10.20,12882,tcp,Exception error for port 12882
09:11:26,192.168.10.20,12883,tcp,Exception error for port 12883
09:11:26,192.168.10.20,12884,tcp,Exception error for port 12884
09:11:26,192.168.10.20,12885,tcp,Exception error for port 12885
09:11:26,192.168.10.20,12886,tcp,Exception error for port 12886
09:11:26,192.168.10.20,12887,tcp,Exception error for port 12887
09:11:26,192.168.10.20,12888,tcp,Exception error for port 12888
09:11:26,192.168.10.20,12889,tcp,Exception error for port 12889
09:11:26,192.168.10.20,12890,tcp,Exception error for port 12890
09:11:26,192.168.10.20,12891,tcp,Exception error for port 12891
09:11:26,192.168.10.20,12892,tcp,Exception error for port 12892
09:11:26,192.168.10.20,12893,tcp,Exception error for port 12893
09:11:26,192.168.10.20,12894,tcp,Exception error for port 12894
09:11:26,192.168.10.20,12895,tcp,Exception error for port 12895
09:11:26,192.168.10.20,12896,tcp,Exception error for port 12896
09:11:26,192.168.10.20,12897,tcp,Exception error for port 12897
09:11:26,192.168.10.20,12898,tcp,Exception error for port 12898
09:11:26,192.168.10.20,12899,tcp,Exception error for port 12899
09:11:26,192.168.10.20,12900,tcp,Exception error for port 12900
09:11:26,192.168.10.20,12901,tcp,Exception error for port 12901
09:11:26,192.168.10.20,12902,tcp,Exception error for port 12902
09:11:26,192.168.10.20,12903,tcp,Exception error for port 12903
09:11:26,192.168.10.20,12904,tcp,Exception error for port 12904
09:11:26,192.168.10.20,12905,tcp,Exception error for port 12905
09:11:26,192.168.10.20,12906,tcp,Exception error for port 12906
09:11:26,192.168.10.20,12907,tcp,Exception error for port 12907
09:11:26,192.168.10.20,12908,tcp,Exception error for port 12908
09:11:26,192.168.10.20,12909,tcp,Exception error for port 12909
09:11:26,192.168.10.20,12910,tcp,Exception error for port 12910
09:11:26,192.168.10.20,12911,tcp,Exception error for port 12911
09:11:26,192.168.10.20,12912,tcp,Exception error for port 12912
09:11:26,192.168.10.20,12913,tcp,Exception error for port 12913
09:11:26,192.168.10.20,12914,tcp,Exception error for port 12914
09:11:26,192.168.10.20,12915,tcp,Exception error for port 12915
09:11:26,192.168.10.20,12916,tcp,Exception error for port 12916
09:11:26,192.168.10.20,12917,tcp,Exception error for port 12917
09:11:26,192.168.10.20,12918,tcp,Exception error for port 12918
09:11:26,192.168.10.20,12919,tcp,Exception error for port 12919
09:11:26,192.168.10.20,12920,tcp,Exception error for port 12920
09:11:26,192.168.10.20,12921,tcp,Exception error for port 12921
09:11:26,192.168.10.20,12922,tcp,Exception error for port 12922
09:11:26,192.168.10.20,12923,tcp,Exception error for port 12923
09:11:26,192.168.10.20,12924,tcp,Exception error for port 12924
09:11:26,192.168.10.20,12925,tcp,Exception error for port 12925
09:11:26,192.168.10.20,12926,tcp,Exception error for port 12926
09:11:26,192.168.10.20,12927,tcp,Exception error for port 12927
09:11:26,192.168.10.20,12928,tcp,Exception error for port 12928
09:11:26,192.168.10.20,12929,tcp,Exception error for port 12929
09:11:26,192.168.10.20,12930,tcp,Exception error for port 12930
09:11:26,192.168.10.20,12931,tcp,Exception error for port 12931
09:11:26,192.168.10.20,12932,tcp,Exception error for port 12932
09:11:26,192.168.10.20,12933,tcp,Exception error for port 12933
09:11:26,192.168.10.20,12934,tcp,Exception error for port 12934
09:11:26,192.168.10.20,12935,tcp,Exception error for port 12935
09:11:26,192.168.10.20,12936,tcp,Exception error for port 12936
09:11:26,192.168.10.20,12937,tcp,Exception error for port 12937
09:11:26,192.168.10.20,12938,tcp,Exception error for port 12938
09:11:26,192.168.10.20,12939,tcp,Exception error for port 12939
09:11:26,192.168.10.20,12940,tcp,Exception error for port 12940
09:11:26,192.168.10.20,12941,tcp,Exception error for port 12941
09:11:26,192.168.10.20,12942,tcp,Exception error for port 12942
09:11:26,192.168.10.20,12943,tcp,Exception error for port 12943
09:11:26,192.168.10.20,12944,tcp,Exception error for port 12944
09:11:26,192.168.10.20,12945,tcp,Exception error for port 12945
09:11:26,192.168.10.20,12946,tcp,Exception error for port 12946
09:11:26,192.168.10.20,12947,tcp,Exception error for port 12947
09:11:26,192.168.10.20,12948,tcp,Exception error for port 12948
09:11:26,192.168.10.20,12949,tcp,Exception error for port 12949
09:11:26,192.168.10.20,12950,tcp,Exception error for port 12950
09:11:26,192.168.10.20,12951,tcp,Exception error for port 12951
09:11:26,192.168.10.20,12952,tcp,Exception error for port 12952
09:11:26,192.168.10.20,12953,tcp,Exception error for port 12953
09:11:26,192.168.10.20,12954,tcp,Exception error for port 12954
09:11:26,192.168.10.20,12955,tcp,Exception error for port 12955
09:11:26,192.168.10.20,12956,tcp,Exception error for port 12956
09:11:26,192.168.10.20,12957,tcp,Exception error for port 12957
09:11:26,192.168.10.20,12958,tcp,Exception error for port 12958
09:11:26,192.168.10.20,12959,tcp,Exception error for port 12959
09:11:26,192.168.10.20,12960,tcp,Exception error for port 12960
09:11:26,192.168.10.20,12961,tcp,Exception error for port 12961
09:11:26,192.168.10.20,12962,tcp,Exception error for port 12962
09:11:26,192.168.10.20,12963,tcp,Exception error for port 12963
09:11:26,192.168.10.20,12964,tcp,Exception error for port 12964
09:11:26,192.168.10.20,12965,tcp,Exception error for port 12965
09:11:26,192.168.10.20,12966,tcp,Exception error for port 12966
09:11:26,192.168.10.20,12967,tcp,Exception error for port 12967
09:11:26,192.168.10.20,12968,tcp,Exception error for port 12968
09:11:26,192.168.10.20,12969,tcp,Exception error for port 12969
09:11:26,192.168.10.20,12970,tcp,Exception error for port 12970
09:11:26,192.168.10.20,12971,tcp,Exception error for port 12971
09:11:26,192.168.10.20,12972,tcp,Exception error for port 12972
09:11:26,192.168.10.20,12973,tcp,Exception error for port 12973
09:11:26,192.168.10.20,12974,tcp,Exception error for port 12974
09:11:26,192.168.10.20,12975,tcp,Exception error for port 12975
09:11:26,192.168.10.20,12976,tcp,Exception error for port 12976
09:11:26,192.168.10.20,12977,tcp,Exception error for port 12977
09:11:26,192.168.10.20,12978,tcp,Exception error for port 12978
09:11:26,192.168.10.20,12979,tcp,Exception error for port 12979
09:11:26,192.168.10.20,12980,tcp,Exception error for port 12980
09:11:26,192.168.10.20,12981,tcp,Exception error for port 12981
09:11:26,192.168.10.20,12982,tcp,Exception error for port 12982
09:11:26,192.168.10.20,12983,tcp,Exception error for port 12983
09:11:26,192.168.10.20,12984,tcp,Exception error for port 12984
09:11:26,192.168.10.20,12985,tcp,Exception error for port 12985
09:11:26,192.168.10.20,12986,tcp,Exception error for port 12986
09:11:26,192.168.10.20,12987,tcp,Exception error for port 12987
09:11:26,192.168.10.20,12988,tcp,Exception error for port 12988
09:11:26,192.168.10.20,12989,tcp,Exception error for port 12989
09:11:26,192.168.10.20,12990,tcp,Exception error for port 12990
09:11:26,192.168.10.20,12991,tcp,Exception error for port 12991
09:11:26,192.168.10.20,12992,tcp,Exception error for port 12992
09:11:26,192.168.10.20,12993,tcp,Exception error for port 12993
09:11:26,192.168.10.20,12994,tcp,Exception error for port 12994
09:11:26,192.168.10.20,12995,tcp,Exception error for port 12995
09:11:26,192.168.10.20,12996,tcp,Exception error for port 12996
09:11:26,192.168.10.20,12997,tcp,Exception error for port 12997
09:11:26,192.168.10.20,12998,tcp,Exception error for port 12998
09:11:26,192.168.10.20,12999,tcp,Exception error for port 12999
09:11:26,192.168.10.20,13000,tcp,Exception error for port 13000
09:11:26,192.168.10.20,13001,tcp,Exception error for port 13001
09:11:26,192.168.10.20,13002,tcp,Exception error for port 13002
09:11:26,192.168.10.20,13003,tcp,Exception error for port 13003
09:11:26,192.168.10.20,13004,tcp,Exception error for port 13004
09:11:26,192.168.10.20,13005,tcp,Exception error for port 13005
09:11:26,192.168.10.20,13006,tcp,Exception error for port 13006
09:11:26,192.168.10.20,13007,tcp,Exception error for port 13007
09:11:26,192.168.10.20,13008,tcp,Exception error for port 13008
09:11:26,192.168.10.20,13009,tcp,Exception error for port 13009
09:11:26,192.168.10.20,13010,tcp,Exception error for port 13010
09:11:26,192.168.10.20,13011,tcp,Exception error for port 13011
09:11:26,192.168.10.20,13012,tcp,Exception error for port 13012
09:11:26,192.168.10.20,13013,tcp,Exception error for port 13013
09:11:26,192.168.10.20,13014,tcp,Exception error for port 13014
09:11:26,192.168.10.20,13015,tcp,Exception error for port 13015
09:11:26,192.168.10.20,13016,tcp,Exception error for port 13016
09:11:26,192.168.10.20,13017,tcp,Exception error for port 13017
09:11:26,192.168.10.20,13018,tcp,Exception error for port 13018
09:11:26,192.168.10.20,13019,tcp,Exception error for port 13019
09:11:26,192.168.10.20,13020,tcp,Exception error for port 13020
09:11:26,192.168.10.20,13021,tcp,Exception error for port 13021
09:11:26,192.168.10.20,13022,tcp,Exception error for port 13022
09:11:26,192.168.10.20,13023,tcp,Exception error for port 13023
09:11:26,192.168.10.20,13024,tcp,Exception error for port 13024
09:11:26,192.168.10.20,13025,tcp,Exception error for port 13025
09:11:26,192.168.10.20,13026,tcp,Exception error for port 13026
09:11:26,192.168.10.20,13027,tcp,Exception error for port 13027
09:11:26,192.168.10.20,13028,tcp,Exception error for port 13028
09:11:26,192.168.10.20,13029,tcp,Exception error for port 13029
09:11:26,192.168.10.20,13030,tcp,Exception error for port 13030
09:11:26,192.168.10.20,13031,tcp,Exception error for port 13031
09:11:26,192.168.10.20,13032,tcp,Exception error for port 13032
09:11:26,192.168.10.20,13033,tcp,Exception error for port 13033
09:11:26,192.168.10.20,13034,tcp,Exception error for port 13034
09:11:26,192.168.10.20,13035,tcp,Exception error for port 13035
09:11:26,192.168.10.20,13036,tcp,Exception error for port 13036
09:11:26,192.168.10.20,13037,tcp,Exception error for port 13037
09:11:26,192.168.10.20,13038,tcp,Exception error for port 13038
09:11:26,192.168.10.20,13039,tcp,Exception error for port 13039
09:11:26,192.168.10.20,13040,tcp,Exception error for port 13040
09:11:26,192.168.10.20,13041,tcp,Exception error for port 13041
09:11:26,192.168.10.20,13042,tcp,Exception error for port 13042
09:11:26,192.168.10.20,13043,tcp,Exception error for port 13043
09:11:26,192.168.10.20,13044,tcp,Exception error for port 13044
09:11:26,192.168.10.20,13045,tcp,Exception error for port 13045
09:11:26,192.168.10.20,13046,tcp,Exception error for port 13046
09:11:26,192.168.10.20,13047,tcp,Exception error for port 13047
09:11:26,192.168.10.20,13048,tcp,Exception error for port 13048
09:11:26,192.168.10.20,13049,tcp,Exception error for port 13049
09:11:26,192.168.10.20,13050,tcp,Exception error for port 13050
09:11:26,192.168.10.20,13051,tcp,Exception error for port 13051
09:11:26,192.168.10.20,13052,tcp,Exception error for port 13052
09:11:26,192.168.10.20,13053,tcp,Exception error for port 13053
09:11:26,192.168.10.20,13054,tcp,Exception error for port 13054
09:11:26,192.168.10.20,13055,tcp,Exception error for port 13055
09:11:26,192.168.10.20,13056,tcp,Exception error for port 13056
09:11:26,192.168.10.20,13057,tcp,Exception error for port 13057
09:11:26,192.168.10.20,13058,tcp,Exception error for port 13058
09:11:26,192.168.10.20,13059,tcp,Exception error for port 13059
09:11:26,192.168.10.20,13060,tcp,Exception error for port 13060
09:11:26,192.168.10.20,13061,tcp,Exception error for port 13061
09:11:26,192.168.10.20,13062,tcp,Exception error for port 13062
09:11:26,192.168.10.20,13063,tcp,Exception error for port 13063
09:11:26,192.168.10.20,13064,tcp,Exception error for port 13064
09:11:26,192.168.10.20,13065,tcp,Exception error for port 13065
09:11:26,192.168.10.20,13066,tcp,Exception error for port 13066
09:11:26,192.168.10.20,13067,tcp,Exception error for port 13067
09:11:26,192.168.10.20,13068,tcp,Exception error for port 13068
09:11:26,192.168.10.20,13069,tcp,Exception error for port 13069
09:11:26,192.168.10.20,13070,tcp,Exception error for port 13070
09:11:26,192.168.10.20,13071,tcp,Exception error for port 13071
09:11:26,192.168.10.20,13072,tcp,Exception error for port 13072
09:11:26,192.168.10.20,13073,tcp,Exception error for port 13073
09:11:26,192.168.10.20,13074,tcp,Exception error for port 13074
09:11:26,192.168.10.20,13075,tcp,Exception error for port 13075
09:11:26,192.168.10.20,13076,tcp,Exception error for port 13076
09:11:26,192.168.10.20,13077,tcp,Exception error for port 13077
09:11:26,192.168.10.20,13078,tcp,Exception error for port 13078
09:11:26,192.168.10.20,13079,tcp,Exception error for port 13079
09:11:26,192.168.10.20,13080,tcp,Exception error for port 13080
09:11:26,192.168.10.20,13081,tcp,Exception error for port 13081
09:11:26,192.168.10.20,13082,tcp,Exception error for port 13082
09:11:26,192.168.10.20,13083,tcp,Exception error for port 13083
09:11:26,192.168.10.20,13084,tcp,Exception error for port 13084
09:11:26,192.168.10.20,13085,tcp,Exception error for port 13085
09:11:26,192.168.10.20,13086,tcp,Exception error for port 13086
09:11:26,192.168.10.20,13087,tcp,Exception error for port 13087
09:11:26,192.168.10.20,13088,tcp,Exception error for port 13088
09:11:26,192.168.10.20,13089,tcp,Exception error for port 13089
09:11:26,192.168.10.20,13090,tcp,Exception error for port 13090
09:11:26,192.168.10.20,13091,tcp,Exception error for port 13091
09:11:26,192.168.10.20,13092,tcp,Exception error for port 13092
09:11:26,192.168.10.20,13093,tcp,Exception error for port 13093
09:11:26,192.168.10.20,13094,tcp,Exception error for port 13094
09:11:26,192.168.10.20,13095,tcp,Exception error for port 13095
09:11:26,192.168.10.20,13096,tcp,Exception error for port 13096
09:11:26,192.168.10.20,13097,tcp,Exception error for port 13097
09:11:26,192.168.10.20,13098,tcp,Exception error for port 13098
09:11:26,192.168.10.20,13099,tcp,Exception error for port 13099
09:11:26,192.168.10.20,13100,tcp,Exception error for port 13100
09:11:26,192.168.10.20,13101,tcp,Exception error for port 13101
09:11:26,192.168.10.20,13102,tcp,Exception error for port 13102
09:11:26,192.168.10.20,13103,tcp,Exception error for port 13103
09:11:26,192.168.10.20,13104,tcp,Exception error for port 13104
09:11:26,192.168.10.20,13105,tcp,Exception error for port 13105
09:11:26,192.168.10.20,13106,tcp,Exception error for port 13106
09:11:26,192.168.10.20,13107,tcp,Exception error for port 13107
09:11:26,192.168.10.20,13108,tcp,Exception error for port 13108
09:11:26,192.168.10.20,13109,tcp,Exception error for port 13109
09:11:26,192.168.10.20,13110,tcp,Exception error for port 13110
09:11:26,192.168.10.20,13111,tcp,Exception error for port 13111
09:11:26,192.168.10.20,13112,tcp,Exception error for port 13112
09:11:26,192.168.10.20,13113,tcp,Exception error for port 13113
09:11:26,192.168.10.20,13114,tcp,Exception error for port 13114
09:11:26,192.168.10.20,13115,tcp,Exception error for port 13115
09:11:26,192.168.10.20,13116,tcp,Exception error for port 13116
09:11:26,192.168.10.20,13117,tcp,Exception error for port 13117
09:11:26,192.168.10.20,13118,tcp,Exception error for port 13118
09:11:26,192.168.10.20,13119,tcp,Exception error for port 13119
09:11:26,192.168.10.20,13120,tcp,Exception error for port 13120
09:11:26,192.168.10.20,13121,tcp,Exception error for port 13121
09:11:26,192.168.10.20,13122,tcp,Exception error for port 13122
09:11:26,192.168.10.20,13123,tcp,Exception error for port 13123
09:11:26,192.168.10.20,13124,tcp,Exception error for port 13124
09:11:26,192.168.10.20,13125,tcp,Exception error for port 13125
